year,month,day,date,sex,tag,size_class,disc_width,length,location,tide
2000,April,7,2000-04-07,M,4,Medium,16.3,23,Seal Beach,Low
2000,April,7,2000-04-07,F,5,Medium,14.1,19,Seal Beach,Low
2000,April,7,2000-04-07,M,6,Large,17.8,25,Seal Beach,Low
2000,April,7,2000-04-07,M,8,Medium,13.3,17.5,Seal Beach,Low
2000,April,7,2000-04-07,F,11,Medium,13.1,17,Seal Beach,Low
2000,April,7,2000-04-07,F,12,Medium,14.3,24,Seal Beach,Low
2000,April,7,2000-04-07,M,13,Large,20.4,26,Seal Beach,Low
2000,April,7,2000-04-07,NA,15,Large,17.1,28,Seal Beach,Low
2000,April,7,2000-04-07,F,16,Medium,13.4,23,Seal Beach,Low
2000,April,7,2000-04-07,F,18,Medium,16.5,26,Seal Beach,Low
2000,April,7,2000-04-07,M,19,Large,16.8,24,Seal Beach,Low
2000,April,7,2000-04-07,F,21,Medium,15.8,21,Seal Beach,Low
2000,April,7,2000-04-07,NA,23,Medium,13.3,22,Seal Beach,Low
2000,April,7,2000-04-07,M,26,Medium,14.8,22,Seal Beach,Low
2000,April,7,2000-04-07,M,27,Medium,15.8,22,Seal Beach,Low
2000,April,7,2000-04-07,M,28,Large,18.8,26,Seal Beach,Low
2000,April,7,2000-04-07,F,29,Medium,15.4,20.5,Seal Beach,Low
2000,April,7,2000-04-07,F,30,Medium,14.3,20.5,Seal Beach,Low
2000,April,7,2000-04-07,F,31,Medium,14.3,21,Seal Beach,Low
2000,April,7,2000-04-07,F,32,Medium,13.6,21,Seal Beach,Low
2000,April,7,2000-04-07,M,33,Large,17,22.5,Seal Beach,Low
2000,April,7,2000-04-07,F,36,Medium,13.5,18.5,Seal Beach,Low
2000,April,7,2000-04-07,M,37,Medium,14.4,22.5,Seal Beach,Low
2000,April,7,2000-04-07,F,38,Small,11.5,18,Seal Beach,Low
2000,April,7,2000-04-07,F,39,Medium,14,22.5,Seal Beach,Low
2000,April,7,2000-04-07,M,41,Large,18,26,Seal Beach,Low
2000,April,7,2000-04-07,M,45,Medium,13.1,18,Seal Beach,Low
2000,April,7,2000-04-07,M,47,Large,18.7,27,Seal Beach,Low
2000,April,7,2000-04-07,M,49,Large,17.7,17,Seal Beach,Low
2000,April,7,2000-04-07,M,51,Large,17.5,29.5,Seal Beach,Low
2000,April,7,2000-04-07,M,54,Medium,14,21,Seal Beach,Low
2000,April,7,2000-04-07,M,55,Large,17,26,Seal Beach,Low
2000,April,7,2000-04-07,M,56,Large,17.2,24,Seal Beach,Low
2000,April,7,2000-04-07,M,57,Large,17.4,26,Seal Beach,Low
2000,April,7,2000-04-07,NA,58,Medium,16.5,25,Seal Beach,Low
2000,April,7,2000-04-07,M,59,Medium,16.5,23,Seal Beach,Low
2000,April,7,2000-04-07,M,60,Large,16.9,30,Seal Beach,Low
2000,April,7,2000-04-07,M,61,Medium,14.7,21,Seal Beach,Low
2000,April,7,2000-04-07,M,62,Medium,15.9,23,Seal Beach,Low
2000,April,7,2000-04-07,M,75,Medium,15.2,21,Seal Beach,Low
2000,April,7,2000-04-07,M,76,Medium,16.1,23,Seal Beach,Low
2000,April,7,2000-04-07,M,77,Medium,14.4,21,Seal Beach,Low
2000,April,7,2000-04-07,M,79,Medium,13.8,21,Seal Beach,Low
2000,April,7,2000-04-07,F,80,Medium,15.9,27,Seal Beach,Low
2000,April,7,2000-04-07,M,81,Large,18.1,21,Seal Beach,Low
2000,April,7,2000-04-07,F,93,Medium,13.3,19,Seal Beach,Low
2000,April,7,2000-04-07,M,94,Medium,14.3,27,Seal Beach,Low
2000,April,7,2000-04-07,F,97,Small,12.6,19,Seal Beach,Low
2000,April,7,2000-04-07,F,98,Medium,14,19,Seal Beach,Low
2000,May,5,2000-05-05,F,111,Small,9.6,14.5,Seal Beach,Low
2000,May,5,2000-05-05,F,125,Small,13,19,Seal Beach,Low
2000,May,5,2000-05-05,M,152,Small,10.9,15,Seal Beach,Low
2000,May,5,2000-05-05,F,154,Small,7.6,11,Seal Beach,Low
2000,May,5,2000-05-05,F,179,Small,11.8,12,Seal Beach,Low
2000,May,5,2000-05-05,F,185,Medium,13.1,20,Seal Beach,Low
2000,May,5,2000-05-05,F,186,Medium,14.7,24,Seal Beach,Low
2000,May,5,2000-05-05,F,190,Small,11.4,NA,Seal Beach,Low
2000,May,5,2000-05-05,F,199,Small,13,21,Seal Beach,Low
2000,May,5,2000-05-05,F,20,Medium,13.7,21,Seal Beach,Low
2000,May,5,2000-05-05,F,40,Small,13,21,Seal Beach,Low
2000,May,5,2000-05-05,F,44,Small,11,18,Seal Beach,Low
2000,May,5,2000-05-05,M,53,Medium,13.9,22,Seal Beach,Low
2000,May,5,2000-05-05,M,65,Small,11.4,19,Seal Beach,Low
2000,May,5,2000-05-05,M,68,Medium,14.2,22,Seal Beach,Low
2000,May,5,2000-05-05,F,72,Medium,14.4,19,Seal Beach,Low
2000,May,5,2000-05-05,F,86,Small,10.9,14,Seal Beach,Low
2000,May,5,2000-05-19,F,9,Medium,14.4,21,Seal Beach,Low
2000,May,5,2000-05-19,F,30,Small,13,21,Seal Beach,Low
2000,May,5,2000-05-19,F,35,Medium,13.2,20,Seal Beach,Low
2000,May,5,2000-05-19,F,42,Large,18.1,22,Seal Beach,Low
2000,May,5,2000-05-19,F,43,Large,16.6,25,Seal Beach,Low
2000,May,5,2000-05-19,F,52,Large,17.7,26,Seal Beach,Low
2000,May,5,2000-05-19,F,64,Large,16.8,27,Seal Beach,Low
2000,May,5,2000-05-19,F,67,Medium,15.5,21,Seal Beach,Low
2000,May,5,2000-05-19,F,91,Large,19.9,21,Seal Beach,Low
2000,May,5,2000-05-19,F,99,Medium,14.7,24,Seal Beach,Low
2000,May,5,2000-05-19,F,100,Medium,14.2,22,Seal Beach,Low
2000,May,5,2000-05-19,F,101,Large,19.3,29,Seal Beach,Low
2000,May,5,2000-05-19,F,102,Small,12.7,27,Seal Beach,Low
2000,May,5,2000-05-19,F,103,Large,18.5,29,Seal Beach,Low
2000,May,5,2000-05-19,F,104,Medium,15.1,19,Seal Beach,Low
2000,May,5,2000-05-19,F,105,Large,17,29,Seal Beach,Low
2000,May,5,2000-05-19,F,106,Medium,13.5,22,Seal Beach,Low
2000,May,5,2000-05-19,F,107,Large,18.4,27,Seal Beach,Low
2000,May,5,2000-05-19,F,108,Medium,14.5,24,Seal Beach,Low
2000,May,5,2000-05-19,F,109,Medium,14.6,25,Seal Beach,Low
2000,May,5,2000-05-19,F,110,Medium,14.6,23,Seal Beach,Low
2000,May,5,2000-05-19,F,112,Large,20.9,32,Seal Beach,Low
2000,May,5,2000-05-19,F,114,Medium,13.6,22,Seal Beach,Low
2000,May,5,2000-05-19,F,115,Large,16.8,27,Seal Beach,Low
2000,May,5,2000-05-19,F,116,Medium,14.1,24,Seal Beach,Low
2000,May,5,2000-05-19,F,117,Medium,16.3,23,Seal Beach,Low
2000,May,5,2000-05-19,F,118,Medium,15.2,21,Seal Beach,Low
2000,May,5,2000-05-19,F,119,Medium,15.5,20,Seal Beach,Low
2000,May,5,2000-05-19,F,120,Small,12.7,19,Seal Beach,Low
2000,May,5,2000-05-19,F,121,Medium,14.4,20,Seal Beach,Low
2000,May,5,2000-05-19,F,122,Large,19.4,36,Seal Beach,Low
2000,May,5,2000-05-19,F,123,Medium,14.2,20,Seal Beach,Low
2000,May,5,2000-05-19,F,124,Large,17,21,Seal Beach,Low
2000,May,5,2000-05-19,F,126,Large,19.6,22,Seal Beach,Low
2000,May,5,2000-05-19,F,127,Medium,15.1,27,Seal Beach,Low
2000,May,5,2000-05-19,F,128,Large,18,29.5,Seal Beach,Low
2000,May,5,2000-05-19,F,129,Large,19,9,Seal Beach,Low
2000,May,5,2000-05-19,F,131,Large,18.1,33,Seal Beach,Low
2000,May,5,2000-05-19,F,132,Large,21,31,Seal Beach,Low
2000,May,5,2000-05-19,F,133,Small,10.2,8,Seal Beach,Low
2000,May,5,2000-05-19,F,134,Large,17.1,28,Seal Beach,Low
2000,May,5,2000-05-19,F,135,Large,17.7,30,Seal Beach,Low
2000,May,5,2000-05-19,F,136,Medium,14.3,NA,Seal Beach,Low
2000,May,5,2000-05-19,F,137,Large,16.8,21,Seal Beach,Low
2000,May,5,2000-05-19,F,138,Medium,13.4,24.5,Seal Beach,Low
2000,May,5,2000-05-19,F,139,Medium,15,24,Seal Beach,Low
2000,May,5,2000-05-19,F,141,Medium,15,30,Seal Beach,Low
2000,May,5,2000-05-19,F,142,Medium,13.4,18,Seal Beach,Low
2000,May,5,2000-05-19,F,143,Small,11.9,23,Seal Beach,Low
2000,May,5,2000-05-19,F,144,Medium,13.8,21,Seal Beach,Low
2000,May,5,2000-05-19,F,145,Medium,14.8,23,Seal Beach,Low
2000,May,5,2000-05-19,F,146,Medium,16,19,Seal Beach,Low
2000,May,5,2000-05-19,F,147,Large,22,28,Seal Beach,Low
2000,May,5,2000-05-19,F,148,Medium,13.6,19,Seal Beach,Low
2000,May,5,2000-05-19,F,149,Large,21,NA,Seal Beach,Low
2000,May,5,2000-05-19,F,150,Medium,14.7,24,Seal Beach,Low
2000,May,5,2000-05-19,F,151,Large,17.7,33,Seal Beach,Low
2000,May,5,2000-05-19,F,153,Large,18.3,31,Seal Beach,Low
2000,May,5,2000-05-19,F,155,Medium,13.3,27,Seal Beach,Low
2000,May,5,2000-05-19,F,156,Large,18,28,Seal Beach,Low
2000,May,5,2000-05-19,F,157,Medium,16.5,28,Seal Beach,Low
2000,May,5,2000-05-19,M,157,Medium,15.4,22,Seal Beach,Low
2000,May,5,2000-05-19,M,158,Medium,13.4,21,Seal Beach,Low
2000,May,5,2000-05-19,M,160,Large,18.9,26,Seal Beach,Low
2000,May,5,2000-05-19,M,161,Large,16.7,29,Seal Beach,Low
2000,May,5,2000-05-19,M,162,Medium,15,21,Seal Beach,Low
2000,May,5,2000-05-19,M,163,Large,17,25,Seal Beach,Low
2000,May,5,2000-05-19,M,164,Medium,15.9,28,Seal Beach,Low
2000,May,5,2000-05-19,M,165,Large,17.6,26,Seal Beach,Low
2000,May,5,2000-05-19,M,166,Large,17.7,31,Seal Beach,Low
2000,May,5,2000-05-19,M,167,Medium,15.5,25,Seal Beach,Low
2000,May,5,2000-05-19,M,168,Large,17.6,23,Seal Beach,Low
2000,May,5,2000-05-19,M,169,Medium,13.8,23,Seal Beach,Low
2000,May,5,2000-05-19,M,170,Medium,15.5,NA,Seal Beach,Low
2000,May,5,2000-05-19,M,171,Medium,16.3,26,Seal Beach,Low
2000,May,5,2000-05-19,M,172,Medium,15,13,Seal Beach,Low
2000,May,5,2000-05-19,M,173,Large,23.7,NA,Seal Beach,Low
2000,May,5,2000-05-19,M,174,Medium,15.9,26,Seal Beach,Low
2000,May,5,2000-05-19,M,175,Medium,16.1,26,Seal Beach,Low
2000,May,5,2000-05-19,M,176,Small,12.4,26,Seal Beach,Low
2000,May,5,2000-05-19,M,177,Medium,15.8,38,Seal Beach,Low
2000,May,5,2000-05-19,M,178,Large,17,24,Seal Beach,Low
2000,May,5,2000-05-19,M,180,Medium,15,24,Seal Beach,Low
2000,May,5,2000-05-19,M,181,Medium,14.5,20,Seal Beach,Low
2000,May,5,2000-05-19,M,182,Large,17.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,183,Medium,15.8,24,Seal Beach,Low
2000,May,5,2000-05-19,M,184,Medium,13.2,24,Seal Beach,Low
2000,May,5,2000-05-19,M,187,Medium,15.9,27,Seal Beach,Low
2000,May,5,2000-05-19,M,188,Medium,15.5,31,Seal Beach,Low
2000,May,5,2000-05-19,M,189,Medium,14.2,32,Seal Beach,Low
2000,May,5,2000-05-19,M,190,Medium,16.1,30,Seal Beach,Low
2000,May,5,2000-05-19,M,191,Medium,14.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,192,Large,17.4,28,Seal Beach,Low
2000,May,5,2000-05-19,M,193,Large,18,26,Seal Beach,Low
2000,May,5,2000-05-19,M,194,Medium,15.4,7,Seal Beach,Low
2000,May,5,2000-05-19,M,195,Large,19.5,29,Seal Beach,Low
2000,May,5,2000-05-19,M,196,Medium,14.1,27,Seal Beach,Low
2000,May,5,2000-05-19,M,197,Large,19,30,Seal Beach,Low
2000,May,5,2000-05-19,M,198,Medium,15.6,29,Seal Beach,Low
2000,May,5,2000-05-19,M,200,Medium,14.2,26,Seal Beach,Low
2000,May,5,2000-05-19,M,201,Large,16.7,26,Seal Beach,Low
2000,May,5,2000-05-19,M,202,Medium,16.1,26,Seal Beach,Low
2000,May,5,2000-05-19,M,203,Medium,15.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,204,Large,16.9,34,Seal Beach,Low
2000,May,5,2000-05-19,M,205,Large,20.8,24,Seal Beach,Low
2000,May,5,2000-05-19,M,206,Medium,15.3,27,Seal Beach,Low
2000,May,5,2000-05-19,M,207,Large,17.1,36,Seal Beach,Low
2000,May,5,2000-05-19,M,208,Medium,15.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,209,Medium,16,27,Seal Beach,Low
2000,May,5,2000-05-19,M,210,Large,17.2,24,Seal Beach,Low
2000,May,5,2000-05-19,M,211,Small,12.9,19,Seal Beach,Low
2000,May,5,2000-05-19,M,212,Small,11.9,28,Seal Beach,Low
2000,May,5,2000-05-19,M,213,Medium,13.6,10,Seal Beach,Low
2000,May,5,2000-05-19,M,214,Large,19.4,28,Seal Beach,Low
2000,May,5,2000-05-19,M,215,Large,17.5,28,Seal Beach,Low
2000,May,5,2000-05-19,M,216,Medium,14.9,30,Seal Beach,Low
2000,May,5,2000-05-19,M,217,Small,12.9,24,Seal Beach,Low
2000,May,5,2000-05-19,M,218,Medium,16.4,23,Seal Beach,Low
2000,May,5,2000-05-19,M,219,Medium,13.5,25,Seal Beach,Low
2000,May,5,2000-05-19,M,220,Large,22,39,Seal Beach,Low
2000,May,5,2000-05-19,M,221,Medium,13.7,30,Seal Beach,Low
2000,May,5,2000-05-19,M,222,Small,12.8,21,Seal Beach,Low
2000,May,5,2000-05-19,M,223,Large,21,34,Seal Beach,Low
2000,May,5,2000-05-19,M,224,Medium,14,21,Seal Beach,Low
2000,May,5,2000-05-19,M,225,Medium,15.6,22,Seal Beach,Low
2000,May,5,2000-05-19,M,226,Large,17.6,27,Seal Beach,Low
2000,May,5,2000-05-19,M,227,Large,19.2,27,Seal Beach,Low
2000,May,5,2000-05-19,M,228,Medium,15.4,28,Seal Beach,Low
2000,May,5,2000-05-19,M,229,Large,18.3,30,Seal Beach,Low
2000,May,5,2000-05-19,M,231,Medium,16.1,25,Seal Beach,Low
2000,May,5,2000-05-19,M,232,Medium,13.9,30,Seal Beach,Low
2000,May,5,2000-05-19,M,234,Medium,16.5,34,Seal Beach,Low
2000,May,5,2000-05-19,M,235,Large,17.6,19,Seal Beach,Low
2000,May,5,2000-05-19,M,236,Large,17.2,28,Seal Beach,Low
2000,May,5,2000-05-19,M,237,Medium,16,26,Seal Beach,Low
2000,May,5,2000-05-19,M,238,Large,19,40,Seal Beach,Low
2000,May,5,2000-05-19,M,239,Medium,14.4,8,Seal Beach,Low
2000,May,5,2000-05-19,M,240,Large,18.6,NA,Seal Beach,Low
2000,May,5,2000-05-19,M,241,Medium,16.5,31,Seal Beach,Low
2000,May,5,2000-05-19,M,242,Medium,14.5,26,Seal Beach,Low
2000,May,5,2000-05-19,M,243,Large,17.6,24,Seal Beach,Low
2000,May,5,2000-05-19,M,244,Large,18.5,39,Seal Beach,Low
2000,May,5,2000-05-19,M,245,Medium,14.7,31,Seal Beach,Low
2000,May,5,2000-05-19,M,246,Medium,14.4,25,Seal Beach,Low
2000,May,5,2000-05-19,M,247,Medium,14.2,23,Seal Beach,Low
2000,May,5,2000-05-19,M,248,Small,12.8,25,Seal Beach,Low
2000,May,5,2000-05-19,M,249,Large,18.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,250,Medium,15.8,28,Seal Beach,Low
2000,May,5,2000-05-19,M,251,Medium,14.2,29,Seal Beach,Low
2000,May,5,2000-05-19,M,252,Medium,14,23,Seal Beach,Low
2000,May,5,2000-05-19,M,253,Large,21,40,Seal Beach,Low
2000,May,5,2000-05-19,M,254,Medium,16.4,33,Seal Beach,Low
2000,May,5,2000-05-19,M,255,Medium,13.4,25,Seal Beach,Low
2000,May,5,2000-05-19,M,256,Small,12.7,20,Seal Beach,Low
2000,May,5,2000-05-19,M,257,Medium,14.2,19,Seal Beach,Low
2000,May,5,2000-05-19,M,258,Medium,15,29,Seal Beach,Low
2000,May,5,2000-05-19,M,259,Small,12.8,25,Seal Beach,Low
2000,May,5,2000-05-19,M,260,Medium,14.9,29,Seal Beach,Low
2000,May,5,2000-05-19,M,261,Large,20,34,Seal Beach,Low
2000,May,5,2000-05-19,M,262,Medium,15.8,25,Seal Beach,Low
2000,May,5,2000-05-19,M,264,Medium,16.3,30,Seal Beach,Low
2000,May,5,2000-05-19,M,265,Medium,15.1,28,Seal Beach,Low
2000,May,5,2000-05-19,M,266,Medium,14.9,22,Seal Beach,Low
2000,May,5,2000-05-19,M,267,Large,17.7,31,Seal Beach,Low
2000,May,5,2000-05-19,M,268,Small,11,10,Seal Beach,Low
2000,May,5,2000-05-19,M,269,Medium,14.8,20,Seal Beach,Low
2000,May,5,2000-05-19,M,270,Small,13,20,Seal Beach,Low
2000,May,5,2000-05-19,M,271,Medium,15.1,27,Seal Beach,Low
2000,May,5,2000-05-19,M,272,Medium,15.1,30,Seal Beach,Low
2000,May,5,2000-05-19,M,274,Medium,13.3,24,Seal Beach,Low
2000,May,5,2000-05-19,M,275,Large,18.8,32,Seal Beach,Low
2000,May,5,2000-05-19,M,276,Medium,15.8,22,Seal Beach,Low
2000,May,5,2000-05-19,M,277,Medium,15,32,Seal Beach,Low
2000,May,5,2000-05-19,M,278,Medium,14.8,21,Seal Beach,Low
2000,May,5,2000-05-19,M,279,Medium,15.4,26,Seal Beach,Low
2000,May,5,2000-05-19,M,280,Medium,16.1,22,Seal Beach,Low
2000,May,5,2000-05-19,M,281,Small,12.9,18,Seal Beach,Low
2000,May,5,2000-05-19,M,282,Large,18.2,30,Seal Beach,Low
2000,May,5,2000-05-19,M,283,Medium,15.4,28,Seal Beach,Low
2000,May,5,2000-05-19,M,284,Medium,15,32,Seal Beach,Low
2000,May,5,2000-05-19,M,285,Large,18.8,23,Seal Beach,Low
2000,May,5,2000-05-19,M,286,Medium,15.6,28,Seal Beach,Low
2000,May,5,2000-05-19,M,287,Medium,14.6,25,Seal Beach,Low
2000,May,5,2000-05-19,M,288,Medium,15.9,32,Seal Beach,Low
2000,May,5,2000-05-19,M,289,Medium,15.2,21,Seal Beach,Low
2000,May,5,2000-05-19,M,290,Medium,15.5,27,Seal Beach,Low
2000,May,5,2000-05-19,M,292,Large,17,23,Seal Beach,Low
2000,May,5,2000-05-19,M,293,Medium,14,25,Seal Beach,Low
2000,May,5,2000-05-19,M,294,Medium,13.5,28,Seal Beach,Low
2000,May,5,2000-05-19,M,295,Medium,15.4,22,Seal Beach,Low
2000,May,5,2000-05-19,M,296,Small,12,NA,Seal Beach,Low
2000,May,5,2000-05-19,M,298,Medium,15.1,28,Seal Beach,Low
2000,May,5,2000-05-19,M,299,Large,17.1,26,Seal Beach,Low
2000,May,5,2000-05-19,M,305,Small,12.1,15,Seal Beach,Low
2000,May,5,2000-05-19,M,314,Medium,14,21,Seal Beach,Low
2000,May,5,2000-05-19,M,320,Small,12.9,21,Seal Beach,Low
2000,May,5,2000-05-19,M,321,Small,12.9,22,Seal Beach,Low
2000,May,5,2000-05-19,M,325,Medium,14.8,23,Seal Beach,Low
2000,May,5,2000-05-19,M,327,Large,17.4,22,Seal Beach,Low
2000,May,5,2000-05-19,M,329,Medium,15,26,Seal Beach,Low
2000,May,5,2000-05-19,M,333,Medium,16.1,31,Seal Beach,Low
2000,May,5,2000-05-19,M,336,Medium,14,22,Seal Beach,Low
2000,May,5,2000-05-19,M,359,Medium,15.4,26,Seal Beach,Low
2000,May,5,2000-05-19,M,360,Medium,13.8,NA,Seal Beach,Low
2000,May,5,2000-05-19,M,364,Medium,13.2,23,Seal Beach,Low
2000,May,5,2000-05-19,M,377,Small,12.6,21,Seal Beach,Low
2000,May,5,2000-05-19,M,381,Medium,14.7,27,Seal Beach,Low
2000,May,5,2000-05-19,M,385,Large,21.4,30,Seal Beach,Low
2000,May,5,2000-05-19,M,389,Large,16.9,21,Seal Beach,Low
2000,May,5,2000-05-19,M,390,Medium,14.2,22,Seal Beach,Low
2000,May,5,2000-05-19,NA,393,Large,20.4,29,Seal Beach,Low
2000,May,5,2000-05-19,F,NA,Small,9.7,8,Seal Beach,Low
2000,May,5,2000-05-31,F,301,Large,17.5,26.5,Seal Beach,Incoming
2000,May,5,2000-05-31,F,308,Large,19,28,Seal Beach,Incoming
2000,May,5,2000-05-31,M,312,Medium,13.3,22.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,315,Small,12.4,19,Seal Beach,Incoming
2000,May,5,2000-05-31,M,318,Large,17.7,33,Seal Beach,Incoming
2000,May,5,2000-05-31,M,326,Medium,15.9,29.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,334,Large,21.8,42,Seal Beach,Incoming
2000,May,5,2000-05-31,M,346,Medium,13.7,27,Seal Beach,Incoming
2000,May,5,2000-05-31,M,348,Medium,15.8,29,Seal Beach,Incoming
2000,May,5,2000-05-31,M,349,Large,22,43,Seal Beach,Incoming
2000,May,5,2000-05-31,F,372,Large,17.5,24,Seal Beach,Incoming
2000,May,5,2000-05-31,M,377,Large,17.8,35,Seal Beach,Incoming
2000,May,5,2000-05-31,M,386,Medium,13.4,28,Seal Beach,Incoming
2000,May,5,2000-05-31,F,400,Large,17.2,31,Seal Beach,Incoming
2000,May,5,2000-05-31,F,406,Small,11.8,21.7,Seal Beach,Incoming
2000,May,5,2000-05-31,M,408,Small,12.9,21.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,410,Medium,15.9,27.5,Seal Beach,Incoming
2000,May,5,2000-05-31,F,415,Medium,14.1,24,Seal Beach,Incoming
2000,May,5,2000-05-31,F,417,Medium,14,28,Seal Beach,Incoming
2000,May,5,2000-05-31,M,419,Large,17.1,36.2,Seal Beach,Incoming
2000,May,5,2000-05-31,F,422,Small,11,23.4,Seal Beach,Incoming
2000,May,5,2000-05-31,M,424,Medium,15.4,28,Seal Beach,Incoming
2000,May,5,2000-05-31,F,425,Medium,15.8,25,Seal Beach,Incoming
2000,May,5,2000-05-31,M,428,Medium,14.4,22,Seal Beach,Incoming
2000,May,5,2000-05-31,F,430,Medium,13.9,26.2,Seal Beach,Incoming
2000,May,5,2000-05-31,M,431,Large,21.4,36.3,Seal Beach,Incoming
2000,May,5,2000-05-31,M,435,Medium,15,28,Seal Beach,Incoming
2000,May,5,2000-05-31,F,439,Medium,13.8,19.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,449,Medium,16.1,28.9,Seal Beach,Incoming
2000,May,5,2000-05-31,M,451,Medium,15.3,NA,Seal Beach,Incoming
2000,May,5,2000-05-31,M,452,Medium,13.6,23,Seal Beach,Incoming
2000,May,5,2000-05-31,F,454,Large,17.5,31,Seal Beach,Incoming
2000,May,5,2000-05-31,M,456,Medium,16,29.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,459,Medium,14.2,25.1,Seal Beach,Incoming
2000,May,5,2000-05-31,M,462,Large,19.7,35.1,Seal Beach,Incoming
2000,May,5,2000-05-31,F,466,Medium,15,25.1,Seal Beach,Incoming
2000,May,5,2000-05-31,M,467,Medium,13.5,26,Seal Beach,Incoming
2000,May,5,2000-05-31,M,473,Large,17.6,31.6,Seal Beach,Incoming
2000,May,5,2000-05-31,F,476,Medium,13.3,11.2,Seal Beach,Incoming
2000,May,5,2000-05-31,M,478,Medium,13.6,22,Seal Beach,Incoming
2000,May,5,2000-05-31,M,482,Medium,15.4,29.1,Seal Beach,Incoming
2000,May,5,2000-05-31,M,487,Large,16.9,28.5,Seal Beach,Incoming
2000,May,5,2000-05-31,M,496,Large,17,29,Seal Beach,Incoming
2000,May,5,2000-05-31,F,498,Large,17.7,31.1,Seal Beach,Incoming
2000,May,5,2000-05-31,M,24,Medium,15.5,28,Seal Beach,Incoming
2000,May,5,2000-05-31,F,46,Medium,14.3,23,Seal Beach,Incoming
2000,May,5,2000-05-31,M,69,Medium,14.7,21,Seal Beach,Incoming
2000,May,5,2000-05-31,M,73,Medium,14.3,23,Seal Beach,Incoming
2000,May,5,2000-05-31,M,74,Medium,14,23.5,Seal Beach,Incoming
2000,May,5,2000-05-31,F,82,Medium,14.3,27,Seal Beach,Incoming
2000,May,5,2000-05-31,F,89,Medium,14.8,11,Seal Beach,Incoming
2000,May,5,2000-05-31,M,NA,Small,8.1,12,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,9.1,15,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,10,12,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,10.1,17.8,Seal Beach,Incoming
2000,May,5,2000-05-31,M,NA,Small,8.3,13.6,Seal Beach,Incoming
2000,May,5,2000-05-31,M,NA,Small,9,11.2,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,8.8,12,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,10.1,16,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,10.2,23,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,11.4,24,Seal Beach,Incoming
2000,May,5,2000-05-31,F,NA,Small,8,11,Seal Beach,Incoming
2000,May,5,2000-05-19,M,158,Medium,13.4,21,Seal Beach,Incoming
2000,May,5,2000-05-19,M,160,Large,18.9,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,161,Large,16.7,29,Seal Beach,Incoming
2000,May,5,2000-05-19,M,162,Medium,15,21,Seal Beach,Incoming
2000,May,5,2000-05-19,M,163,Large,17,25,Seal Beach,Incoming
2000,May,5,2000-05-19,M,164,Medium,15.9,28,Seal Beach,Incoming
2000,May,5,2000-05-19,M,165,Large,17.6,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,166,Large,17.7,31,Seal Beach,Incoming
2000,May,5,2000-05-19,M,167,Medium,15.5,25,Seal Beach,Incoming
2000,May,5,2000-05-19,M,168,Large,17.6,23,Seal Beach,Incoming
2000,May,5,2000-05-19,M,169,Medium,13.8,23,Seal Beach,Incoming
2000,May,5,2000-05-19,M,170,Medium,15.5,NA,Seal Beach,Incoming
2000,May,5,2000-05-19,M,171,Medium,16.3,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,172,Medium,15,13,Seal Beach,Incoming
2000,May,5,2000-05-19,M,173,Large,23.7,NA,Seal Beach,Incoming
2000,May,5,2000-05-19,M,174,Medium,15.9,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,175,Medium,16.1,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,176,Small,12.4,26,Seal Beach,Incoming
2000,May,5,2000-05-19,M,177,Medium,15.8,38,Seal Beach,Incoming
2000,May,5,2000-05-19,M,178,Large,17,24,Seal Beach,Incoming
2000,May,5,2000-05-19,M,180,Medium,15,24,Seal Beach,Incoming
2000,May,5,2000-05-19,M,181,Medium,14.5,20,Seal Beach,Incoming
2000,May,5,2000-05-19,M,182,Large,17.6,25,Seal Beach,Incoming
2000,May,5,2000-05-19,M,183,Medium,15.8,24,Seal Beach,Incoming
2000,May,5,2000-05-19,M,184,Medium,13.2,24,Seal Beach,Incoming
2000,May,5,2000-05-19,M,187,Medium,15.9,27,Seal Beach,Incoming
2000,May,5,2000-05-19,M,188,Medium,15.5,31,Seal Beach,Incoming
2000,May,5,2000-05-19,M,189,Medium,14.2,32,Seal Beach,Incoming
