Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	bl[126]	bl[127]	bl[128]	bl[129]	bl[130]	bl[131]	bl[132]	bl[133]	bl[134]	bl[135]	bl[136]	bl[137]	bl[138]	bl[139]	bl[140]	bl[141]	bl[142]	bl[143]	bl[144]	bl[145]	bl[146]	bl[147]	bl[148]	bl[149]	bl[150]	bl[151]	bl[152]	bl[153]	bl[154]	bl[155]	bl[156]	bl[157]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
5450	-5453.863	-5507.26	53.39681	0.000961197	0.000456746	0.0122802	0.000465656	0.00151182	0.000559693	0.00214325	0.0016455	0.000432825	0.00388484	0.00049333	0.00872549	0.00189486	0.00024014	0.00243361	0.00113358	0.00269075	1.342e-05	0.00136038	0.00222478	0.000166309	0.000328659	0.00194834	2.17639e-05	0.00065411	0.00332035	0.000530367	0.000984387	0.00211746	0.00313225	0.00162293	0.00123299	0.000126673	0.000754686	0.00312481	0.0037171	0.00510156	0.000966881	0.00167505	0.000562048	0.00256803	0.000372798	0.000385888	0.000574208	0.000440818	0.00658623	0.00203661	0.000391462	0.000504961	0.00190382	0.00253203	0.00130904	0.00468506	0.000440688	0.00527271	0.000816278	3.50777e-06	0.00191392	0.00234708	0.00106678	0.0070501	7.38292e-06	0.00267674	5.57458e-05	0.00268635	0.000446065	0.000279568	0.00533192	0.00171282	0.0020649	0.00169115	0.00180156	0.000447133	0.00179834	0.00394664	0.00217244	0.00211247	0.00274039	0.00102078	0.000282871	0.000214745	0.000432886	0.00188551	0.00204391	0.00074705	0.00147907	0.000769091	0.000508926	0.000105427	0.00243442	0.000412572	0.000344253	0.000112271	0.000869334	0.00107872	0.00114534	0.00837155	0.0011288	0.00932308	0.00225727	0.000124288	0.000654082	0.000333074	0.00234445	0.000843381	0.000738345	0.000537743	0.016493	0.000499931	0.000323806	0.000577187	0.0015561	0.00215511	0.000942488	0.000776368	0.00294668	0.00725643	0.00644099	4.40809e-05	0.000132007	0.00163659	0.00260981	0.00733587	0.00262083	0.00785401	0.00751136	0.00134841	0.00322368	0.000172972	0.00656881	0.00104514	0.00445	0.000212537	0.00567183	0.00738761	0.000383322	0.0197557	6.93121e-05	0.00072552	0.00131036	0.000922043	0.00104272	9.89241e-05	0.000837861	0.000674953	0.00158846	0.000247066	4.95831e-05	0.00408521	0.000409007	0.00235147	0.00582812	0.011551	0.000970847	0.000365953	0.00126739	5.14154e-06	0.133592	0.339909	0.0458578	0.0375034	0.385306	0.0578318	0.326513	0.196378	0.234526	0.242583	0.3496913
5460	-5438.029	-5491.469	53.43982	0.00120173	0.000444052	0.00707629	0.000447326	0.00293767	0.000468997	0.00446742	0.00272792	0.000792267	0.00791079	0.000408248	0.00400745	0.00101958	0.000300775	0.00223583	0.00121299	0.00142744	9.91277e-06	0.00125073	0.00392415	0.000312056	0.000767102	0.00126563	1.0252e-05	0.000411087	0.00334763	0.000626042	0.000269643	0.00124085	0.00227817	0.000798144	0.0024552	0.000471063	0.00196217	0.00288638	0.0024975	0.00227042	0.000660696	0.00222186	0.00113634	0.00066823	0.00076938	0.000292965	0.000464981	0.000269314	0.00410441	0.00165794	0.000401644	0.000468258	0.00206773	0.00209758	0.000354542	0.00279442	0.000673496	0.00480142	0.00119161	7.47728e-06	0.00111353	0.00158478	0.00261424	0.00411098	2.41223e-05	0.0023527	9.23198e-05	0.00206604	0.000537405	0.000589154	0.00500171	0.00221986	0.00268754	0.00170696	0.00268986	0.000376763	0.00387292	0.00101022	0.00277512	0.00413346	0.00227158	0.000835079	0.00077144	0.000148349	0.000833982	0.00367849	0.000395308	0.00182319	0.000990281	0.000412013	0.000326094	6.02983e-05	0.00672181	7.7685e-05	0.000331284	0.000207308	0.000720925	0.000820711	0.00289354	0.00749784	0.00138747	0.00968535	0.00218556	0.000148296	0.000302654	0.000301312	0.0017923	0.00102553	0.000893839	0.000791912	0.00904097	0.000613903	0.0014201	0.00161145	0.000456781	0.00319409	0.000880772	0.00130117	0.00329473	0.00938256	0.00448632	7.16375e-05	0.000237749	0.00240401	0.000932034	0.00622395	0.00291444	0.00874744	0.00621999	0.00120079	0.00157504	0.000521463	0.00611817	0.000630965	0.00478027	0.000403218	0.00779355	0.00850283	0.00122934	0.0286693	5.90196e-05	0.00161191	0.00176186	0.00305373	0.00122614	0.000187839	0.000640333	0.00197577	0.000491166	0.000181729	7.45745e-06	0.00131841	0.00105149	0.00161375	0.00570677	0.0107897	0.000503308	0.000597216	0.000595165	2.25609e-05	0.128386	0.351543	0.0561065	0.0274481	0.376705	0.0598112	0.326544	0.196369	0.234515	0.242572	0.3453907
5470	-5437.013	-5490.561	53.54843	0.00245122	0.000212518	0.00987246	0.000429502	0.00148256	0.000439912	0.00210738	0.00125395	0.00123423	0.0041579	0.000674933	0.00524185	0.000750779	0.000624482	0.00306366	0.0012788	0.000812437	1.8705e-05	0.0022867	0.00605574	0.000207117	0.000855904	0.000515989	7.8909e-06	0.000692596	0.0023536	0.000702974	0.000383572	0.00410089	0.00224574	0.000984651	0.00188732	0.000135844	0.00114973	0.00197015	0.00259777	0.00185116	0.00216893	0.0024398	0.00193413	0.00127455	0.00132597	0.000778973	0.000562167	0.000195911	0.00509276	0.00299861	0.000456635	0.000761747	0.00321847	0.00239824	0.000375741	0.000753136	0.00233561	0.00449448	0.000589468	9.05972e-06	0.00141722	0.00134696	0.00122833	0.00495694	2.8994e-05	0.00186867	0.000106706	0.00425201	0.000496447	0.000419374	0.0100382	0.00220029	0.00204834	0.000820946	0.00180105	0.000281626	0.00205964	0.00160739	0.00313626	0.00830297	0.00225153	0.00111737	0.00168377	0.000329051	0.000824062	0.00206032	0.00144928	0.00220876	0.000717365	0.000744783	0.000208216	5.41443e-05	0.00361344	8.62988e-05	0.00106855	0.00172638	0.000276772	0.000444046	0.00282682	0.0111626	0.000750155	0.00593866	0.00164908	0.000326817	0.00043141	0.000365135	0.00290256	0.000452571	0.00272566	0.000876816	0.00958006	0.000209215	0.0031885	0.00477677	0.000656268	0.00110466	0.00105823	0.00116511	0.00113102	0.00393463	0.0036803	3.39242e-05	0.000267372	0.00173886	0.00128072	0.00338207	0.00274031	0.014045	0.00359791	0.00102882	0.00045605	0.000368407	0.00626959	0.00154095	0.00367283	0.00179626	0.00345436	0.0062006	0.00171736	0.0183728	0.000255882	0.000841871	0.00207755	0.0023491	0.00134042	0.000169989	0.00012459	0.00344347	0.00180415	0.00012468	1.20164e-05	0.00115039	0.00101773	0.00177191	0.00493697	0.00674684	0.00190537	0.000572381	0.000441372	4.59607e-05	0.132717	0.331916	0.0579993	0.0261254	0.389414	0.061829	0.326544	0.196369	0.234515	0.242572	0.3345295
5480	-5445.404	-5498.972	53.56746	0.000855767	0.000309365	0.00619861	0.000241491	0.00212655	0.000292817	0.00175584	0.001283	0.000838057	0.00410076	0.000696413	0.00481111	0.000667671	0.000752391	0.00152613	0.001465	0.00122687	5.91408e-05	0.00161878	0.00623864	0.000332187	0.00222245	0.000389373	1.8887e-05	0.000493112	0.00288906	0.000346917	0.00148253	0.00560302	0.0020589	0.00240794	0.00380027	9.15726e-05	0.00102417	0.0037447	0.00159524	0.00304906	0.00280689	0.00217774	0.00122456	0.000514082	0.00106076	0.000623067	0.000531203	0.00043246	0.00844146	0.00325496	0.000366777	0.000922113	0.00214843	0.00167217	0.000663523	0.00128308	0.00254455	0.00366614	0.000361061	1.28297e-05	0.00244703	0.000930847	0.00184094	0.00637716	2.5056e-05	0.00206697	0.000105802	0.00309382	0.000301356	0.000545418	0.00560593	0.00182887	0.00137668	0.00123393	0.0017042	0.000339668	0.00268553	0.00223091	0.00522492	0.00695392	0.00310441	0.00168954	0.00226544	0.000371463	0.000547932	0.000789387	0.000634706	0.000952055	0.00107355	0.000468064	0.000297318	8.41792e-05	0.00596475	0.000131164	0.000197684	0.00288881	7.70028e-05	0.00095845	0.00398261	0.00819142	0.00155839	0.00568424	0.0038369	0.000903189	0.000679046	0.000853831	0.00577595	0.000201594	0.00128032	0.000663357	0.00907544	0.00034294	0.00175341	0.00361537	0.000160129	0.000366503	0.000445439	0.00250016	0.00177038	0.00764286	0.00465905	6.1444e-05	8.96112e-05	0.0017138	0.000928962	0.0018385	0.0064229	0.00909163	0.00277309	0.000689855	0.000443137	0.000148682	0.00611231	0.000853094	0.00384934	0.00108707	0.00336729	0.00295442	0.00092197	0.0160627	0.000522539	0.0012195	0.00184547	0.000737246	0.000346452	0.000128348	4.00121e-05	0.00407259	0.00134923	0.000159496	2.6474e-05	0.00159709	0.00193414	0.00327325	0.00408161	0.0101753	0.00165788	0.000521956	0.000645829	0.000203885	0.125705	0.346394	0.0407577	0.0293974	0.4064	0.0513458	0.326544	0.196369	0.234515	0.242572	0.3326271
5490	-5431.408	-5484.953	53.5449	0.00166488	0.000108396	0.00912616	0.00229372	0.00145906	0.000249062	0.00287596	0.00160259	0.000865311	0.00221804	0.00117843	0.00609901	0.00140651	0.00407581	0.000719568	0.000866568	0.00402902	4.75035e-05	0.00200507	0.00193504	0.000312737	0.000858793	0.000313999	2.103e-05	0.00170239	0.00232463	0.000396036	0.000508303	0.003644	0.00130698	0.00120363	0.0026608	8.77016e-05	0.00208389	0.00247746	0.00129914	0.0024234	0.00141911	0.00120786	0.00176587	0.000908335	0.000376793	0.000651887	0.00063533	0.00180961	0.00664412	0.00104103	0.000307366	0.00138938	0.000445873	0.0019476	0.000686138	0.0023835	0.00450896	0.00453067	0.000376495	3.40719e-05	0.00177525	0.000194803	0.00141716	0.00590415	6.60533e-05	0.000979145	0.000110009	0.00352014	8.53712e-05	0.000813139	0.0115323	0.000504343	0.000431172	0.000764608	0.00103495	0.00014808	0.00227358	0.00316964	0.0025335	0.001817	0.00157706	0.00149443	0.00107228	0.000562661	0.000280679	0.00146681	0.00043231	0.000696817	0.00143279	0.000568175	0.000192985	0.00034775	0.00304176	0.000279668	0.000150487	0.00121558	1.8445e-05	0.00169294	0.00240194	0.00784024	0.00263442	0.00737102	0.00122114	0.00160115	0.000876946	0.00128402	0.00215934	0.000358282	0.000713128	0.000499223	0.00943358	0.000145146	0.00104783	0.000723645	0.000360235	0.00130011	0.000187681	0.00214004	0.00290182	0.00568353	0.00796451	4.86648e-05	0.00036154	0.00142251	0.00208172	0.0043121	0.00599733	0.0151488	0.00438177	0.000557083	0.000117026	0.00108089	0.00449511	0.00095788	0.00430486	0.000860174	0.00286468	0.00832168	0.00154007	0.0227108	0.00052492	0.00181617	0.00242922	0.00155422	0.000287379	0.000899483	3.87362e-05	0.00179528	0.00107811	0.000431713	5.33543e-05	0.0016522	0.00195089	0.00499294	0.00320882	0.0101753	0.00165621	0.000206212	0.000248472	0.000350449	0.109139	0.320618	0.0421432	0.0133343	0.46724	0.0475251	0.326544	0.196369	0.234515	0.242572	0.3348823
5500	-5421.412	-5475.055	53.64338	0.00226933	0.00028073	0.00632588	0.0016186	0.00260883	0.000353596	0.0019468	0.00153234	0.00273344	0.00334003	0.000832633	0.00657065	0.00127324	0.0066929	0.00281312	0.00208932	0.00350268	7.05359e-05	0.00335202	0.00238746	0.00016587	0.000627299	0.000687567	1.31279e-05	0.00116495	0.00100818	0.000751163	0.000710213	0.00253908	0.00150065	0.00173826	0.00156426	0.000776058	0.00148845	0.0042813	0.00104425	0.00334916	0.00290037	0.000752755	0.000808434	0.00173726	0.000174843	0.000839619	0.000467549	0.00195182	0.00856681	0.00218735	9.76885e-05	0.000470176	0.00145056	0.00255742	0.00167408	0.00202329	0.00145855	0.00313238	0.000395437	8.44147e-05	0.00106602	0.000393441	0.00171706	0.00186773	7.7674e-05	0.000572776	3.30295e-05	0.00298177	7.57472e-05	0.000510369	0.0127319	0.000530485	0.00137523	0.00185229	0.000412276	0.000194713	0.00121142	0.00284559	0.00239615	0.00435253	0.00175456	0.00133304	0.000929592	0.00124624	0.000913759	0.000865864	0.000343252	0.000756732	0.000808048	0.00103676	4.46256e-05	0.000410445	0.00646557	0.000447197	0.000173245	0.000257997	2.33283e-05	0.0010321	0.0011931	0.00871294	0.00281802	0.00806881	0.0016743	0.00129252	0.000542656	0.000462323	0.00142551	0.000160647	0.00143414	0.00127394	0.00758642	0.000103037	0.000965644	0.00157801	0.000326931	0.00209123	0.00024691	0.00300076	0.00290943	0.00605037	0.00415722	7.51823e-05	0.000262549	0.0012408	0.00163275	0.00234506	0.0027825	0.0128045	0.00277283	0.000822915	0.000560255	0.000854395	0.00611557	0.000829335	0.0032421	0.000772206	0.00823574	0.00854973	0.000271684	0.0161245	0.000733777	0.00095561	0.00148163	0.000903105	0.000149372	0.00144104	4.92728e-05	0.00116237	0.000773145	0.000782902	0.00011123	0.00150147	0.00109658	0.00437934	0.00196747	0.0108528	0.000833863	0.000267645	0.00117095	0.000276169	0.109734	0.3402	0.0244308	0.00945458	0.45175	0.0644312	0.34351	0.191422	0.228607	0.236461	0.3250346
5510	-5440.205	-5493.656	53.45124	0.00161185	0.000152067	0.00964684	0.00392836	0.00224666	0.000550824	0.00130127	0.00176866	0.00318831	0.00553469	0.000745947	0.00241408	0.00150067	0.00424832	0.00239898	0.00252782	0.00170003	4.49861e-05	0.00170823	0.00335153	0.000153458	0.000434147	9.34436e-05	1.13941e-05	0.000941781	0.00122471	0.00144958	0.000495876	0.0011932	0.000748575	0.00145893	0.00218857	0.00154996	0.00117708	0.00117985	0.00075708	0.00235253	0.00288323	0.00075794	0.00131251	0.00170858	0.000143306	0.000535319	0.000785077	0.0051866	0.0053691	0.0017449	0.000371561	0.000635405	0.00140306	0.00362488	0.00177916	0.0025626	0.000862426	0.00483152	0.000630445	5.76037e-05	0.000792594	0.000967741	0.00244331	0.00267245	4.61975e-05	0.00104042	9.17283e-05	0.00448204	3.71246e-05	0.000657433	0.00722655	0.000632551	0.00108439	0.00282895	0.000757077	0.00014745	0.00212076	0.000904177	0.00592579	0.00724038	0.00513188	0.00260598	0.000740281	0.000623391	0.000289996	0.000853651	0.000529732	0.001711	0.00149815	0.002135	5.9649e-05	0.000977635	0.00448607	0.00034664	0.000350094	8.516e-05	0.000129618	0.000674617	0.000657889	0.00604092	0.00412737	0.0106231	0.00261	0.00147763	0.000276447	0.000829313	0.00187413	0.000154875	0.000990749	0.000228201	0.00985464	0.000293833	0.000941866	0.00233665	0.000447754	0.000987436	0.000240682	0.0028185	0.00251939	0.00506148	0.00490901	0.000148613	7.48224e-05	0.00190559	0.00268005	0.00639503	0.003958	0.0125991	0.00319333	0.000527263	0.000635642	0.000669241	0.00602461	0.000836583	0.00581672	0.00134253	0.0111115	0.00540891	0.000192605	0.0196032	0.000420888	0.00144122	0.000876025	0.00159817	5.2793e-05	0.0010091	3.57195e-05	0.00353667	0.000218746	0.00164907	0.000100993	0.00118092	0.000463361	0.00493261	0.00166449	0.00711013	0.00212714	0.000111674	0.00058131	0.00121898	0.116616	0.361537	0.028494	0.0100476	0.414832	0.0684724	0.34351	0.191422	0.228607	0.236461	0.3442484
5520	-5435.65	-5489.238	53.58731	0.000883964	0.000239825	0.00481374	0.00112831	0.000818625	0.00118144	0.00257607	0.000633524	0.00172561	0.00389295	0.000542489	0.00861534	0.00181167	0.00348259	0.00219233	0.000953741	0.00237252	6.93677e-05	0.00255937	0.00326251	0.000259873	0.000856731	0.000437026	1.99533e-05	0.00146564	0.000354567	0.00195526	0.000831015	0.000419015	0.000353657	0.00157348	0.00245379	0.00197676	0.00133087	0.0025405	0.000758922	0.00391652	0.00152162	0.00122319	0.00310038	0.00105853	0.000718687	0.000510027	0.000929328	0.00182541	0.00471534	0.000950115	0.000324568	0.00173333	0.00138657	0.00198803	0.00231373	0.00318142	0.000794007	0.00533869	0.000938913	0.000118079	0.00188434	0.00147047	0.00161111	0.00292934	7.43535e-05	0.000553478	0.000123173	0.00616334	3.93704e-05	0.00116546	0.0094383	0.00231456	0.00188966	0.0026837	0.000437834	0.000594225	0.0038781	0.00523144	0.00316936	0.00712741	0.00242253	0.0024197	0.000399042	0.00124769	0.000103683	0.000281202	0.000558718	0.00322768	0.00176199	0.000903514	6.82466e-05	0.00117839	0.00451564	0.000523486	0.000654761	4.2121e-05	4.27618e-05	0.000638337	0.000803406	0.00539575	0.0033262	0.00470695	0.000732137	0.00212992	0.000380801	0.0011144	0.00385919	9.13443e-05	0.00103336	0.000725163	0.00762077	0.00204192	0.000440668	0.00106505	0.000163714	0.00367386	0.000117598	0.00151218	0.00333144	0.00935239	0.00511545	0.000936405	2.15428e-05	0.00238901	0.0012693	0.00575746	0.00468017	0.0109558	0.00144151	0.000282695	0.000540251	0.000346449	0.0062814	0.000461011	0.00377506	0.000933348	0.0076872	0.00637658	0.00016182	0.0160993	0.000100934	0.00122969	0.000303416	0.00158228	2.06379e-05	0.000453317	4.21887e-05	0.0012321	0.000221293	0.00183369	9.99757e-05	0.00085407	0.000480176	0.0038971	0.00532696	0.00692243	0.00187157	2.25809e-05	0.000520363	0.000798672	0.1205	0.373576	0.0294429	0.0122782	0.419915	0.0442886	0.355682	0.188553	0.222849	0.232916	0.3306415
5530	-5450.741	-5504.282	53.54161	0.00123442	0.000281598	0.0109384	0.00281648	0.0015885	0.00220517	0.00116333	0.000908879	0.00361695	0.00337842	0.00175836	0.00374665	0.00099597	0.00195635	0.00260603	0.000977256	0.00393075	9.81675e-05	0.00480933	0.00247861	0.000149212	0.000384875	0.000190924	1.13316e-05	0.000457291	0.00105588	0.00196611	0.00108647	0.000684618	0.000469098	0.00159589	0.00399371	0.000626503	0.00158556	0.00149537	0.00142096	0.0095247	0.000641591	0.00121759	0.0015341	0.000520411	0.000972283	0.000359098	0.00187334	0.00123654	0.00338998	0.00078337	0.000176734	0.00209669	0.00205121	0.00206989	0.00108639	0.00279133	0.0021328	0.00542071	0.00113014	0.0011415	0.00165991	0.00240373	0.00132678	0.00359609	0.000110725	0.000382432	0.000233219	0.00259423	4.32161e-05	0.000502671	0.00752023	0.00082977	0.00190963	0.00185721	0.00017759	0.000622229	0.00259079	0.00191328	0.00212519	0.00654355	0.00214759	0.000883199	0.000648399	0.000865219	0.000151161	0.000420012	0.000133732	0.00148426	0.0013823	0.00191948	0.000401826	0.00132614	0.00279718	0.000826484	0.000349354	0.000139848	0.000289096	0.00310108	0.000754561	0.00374553	0.00290317	0.00688123	0.00160103	0.00325706	0.00126234	0.000417498	0.00216475	6.48527e-05	0.00123961	0.000492315	0.0105246	0.00110363	0.00070559	0.00080266	0.000150305	0.0029871	0.000209241	0.00184056	0.00598724	0.0102901	0.00504156	0.000264048	8.06457e-05	0.00161806	0.00144637	0.00397651	0.00314536	0.00851561	0.00539191	0.00100904	0.00111427	0.00026355	0.00717373	0.000376162	0.00396119	0.000961199	0.00702695	0.00510107	0.00140676	0.0154618	3.55974e-05	0.00105523	0.000742277	0.000955482	2.52702e-05	0.00101433	2.79502e-05	0.00316701	0.000236717	0.00298912	9.59568e-05	0.000578415	8.41444e-05	0.00581465	0.00343218	0.00835856	0.00243726	3.21154e-05	0.00180966	0.000575986	0.117898	0.386887	0.0244389	0.00940717	0.410848	0.0505211	0.335838	0.203741	0.208743	0.251678	0.3352115
5540	-5436.726	-5490.532	53.80574	0.00236687	0.000443074	0.00475658	0.00184838	0.00180738	0.00242599	0.000599506	0.00139122	0.00214375	0.00273311	0.000394584	0.00548211	0.00151301	0.00266788	0.00343672	0.00161673	0.00105467	0.000173365	0.00163921	0.00294617	0.000435468	0.00044662	0.000672801	7.84714e-06	0.0021728	0.00141403	0.00133252	0.000511238	0.000612725	0.00103444	0.00252238	0.00237265	0.000192419	0.00111637	0.00229598	0.00122013	0.00134942	0.00111753	0.000688537	0.00146235	0.00050292	0.000325349	0.00101855	0.0023055	0.000488188	0.00687876	0.00151166	0.000158047	0.00194049	0.00111643	0.00198507	0.000763231	0.00210607	0.00157612	0.00534288	0.000204107	0.000333324	0.00281306	0.0021839	0.00127409	0.00536407	9.91731e-05	0.000608826	0.000546424	0.00207901	0.000462713	0.000209614	0.00844033	0.00118357	0.0018749	0.00149264	0.000219164	0.000820657	0.00182517	0.0046251	0.00148051	0.0034623	0.00165906	0.000948437	0.000605049	0.00180544	0.000123088	0.00055672	0.000153118	0.00171154	0.000891142	0.00128885	0.000686536	0.000400185	0.00442591	0.000194983	0.000677743	0.000187924	0.000211991	0.00179115	0.000729272	0.00751195	0.0030984	0.00630631	0.00133787	0.00233545	0.00166643	0.000966823	0.00115109	0.000201811	0.000325888	0.000594969	0.00505485	0.000825216	0.00152339	0.000854139	0.000108857	0.00542011	0.000800048	0.000335616	0.00287657	0.00505947	0.00373687	0.000183992	0.000189247	0.00109503	0.00113378	0.00661605	0.00137129	0.0113204	0.00431672	0.000508076	0.000864045	5.19317e-05	0.00714773	0.000997942	0.00507857	0.00145877	0.00285814	0.00729654	0.00268986	0.0170522	3.55197e-05	0.00187566	0.000705212	0.00222824	5.51422e-05	0.00052115	1.60073e-05	0.00221777	0.000255268	0.00163977	3.12635e-05	0.000204406	2.34958e-05	0.00562467	0.00276035	0.00845045	0.00243009	6.26646e-05	0.00198565	0.000265033	0.11709	0.384235	0.0254369	0.015032	0.408032	0.0501748	0.332003	0.201414	0.206359	0.260224	0.3087989
5550	-5448.732	-5502.136	53.40417	0.00445181	0.00142307	0.00787327	0.00100815	0.00101366	0.000568191	0.000810442	0.00363679	0.00194894	0.00205797	0.00075725	0.00867875	0.00124405	0.00237777	0.00273742	0.00232623	0.000904756	0.000348164	0.00109931	0.00176984	0.000178749	0.000193211	0.00100114	6.37145e-06	0.00107029	0.0015741	0.00209443	0.00116194	0.000569612	0.000762916	0.0037162	0.00219649	0.000186198	0.00183966	0.00190791	0.00260863	0.00218908	0.00259589	0.00128743	0.00192646	0.000262808	0.000576662	0.00240982	0.0011527	0.000289959	0.00715942	0.00167943	0.000122887	0.00442614	0.00169511	0.00388287	0.000508854	0.00322852	0.00139477	0.00517439	0.000229818	0.000363509	0.000693475	0.00123499	0.00393381	0.00518102	0.000103595	0.00162816	0.00106599	0.0068934	0.00134412	0.000296744	0.00973875	0.00165524	0.0026014	0.00199164	0.000609611	0.0001661	0.00219687	0.00398138	0.00308588	0.00509304	0.00288023	0.000565946	0.000511194	0.000806373	0.000221859	0.000413289	0.00023668	0.00163044	0.000880311	0.000732004	0.00175189	0.000188302	0.00527346	0.00132076	0.00130115	0.000183496	0.000827536	0.00101608	0.00195659	0.00978105	0.00202414	0.00926212	0.00054671	0.0007899	0.00224608	0.00173177	0.00378777	0.000342318	0.000192771	0.000170772	0.00543885	0.000224523	0.000437242	0.000936244	0.000234152	0.00400547	0.00148152	0.000167256	0.00190853	0.00695245	0.00474858	0.000437338	0.00020992	0.000888841	0.00193401	0.00719519	0.000382307	0.0145737	0.00267045	0.000382066	0.000826789	6.61301e-05	0.00561221	0.000903347	0.00147831	0.00289307	0.00598043	0.00621946	0.000727468	0.0243361	3.58706e-05	0.00203191	0.00176999	0.00128691	7.27264e-05	0.000217726	1.13609e-05	0.00174557	0.000682088	0.00158408	4.84837e-05	0.000406532	0.000170131	0.00325972	0.00355593	0.00648016	0.00133327	9.08604e-05	0.00201346	0.000178803	0.0891688	0.385893	0.0407753	0.00680828	0.425656	0.0516985	0.338219	0.201184	0.200671	0.259927	0.3489559
5560	-5456.054	-5509.643	53.58904	0.00149619	0.00133075	0.00700483	0.00108324	0.00107018	0.00252879	0.00143039	0.00313527	0.00136289	0.00695957	0.000362989	0.00428668	0.00295488	0.00267424	0.00274825	0.000456414	0.00339535	9.52881e-05	0.00178441	0.0020942	0.000339482	0.00101023	0.00196117	1.63412e-05	0.000671407	0.00115836	0.00121194	0.000803764	0.00277983	0.0012588	0.00108735	0.000632553	0.000386956	0.00208886	0.00230691	0.0021272	0.00215576	0.00138667	0.00126872	0.00186728	0.00159871	0.000885781	0.0021961	0.000874424	0.000647307	0.00249326	0.00126616	0.000906909	0.000619395	0.00170579	0.00727963	0.000590069	0.00268088	0.00150636	0.00476903	0.0014461	0.000474353	0.00197813	0.00117387	0.00464491	0.00347494	0.000120649	0.00218423	0.000180092	0.0040936	0.000575854	0.000374132	0.00694066	0.00136909	0.00252267	0.0022238	0.000659456	0.000129053	0.00464028	0.00212923	0.0027125	0.00258344	0.0024964	0.00138052	0.00138869	0.00197989	9.80307e-05	0.000399498	9.92722e-05	0.00196748	0.00159093	0.000155307	0.0066584	0.000916777	0.00330318	0.00131132	0.00104617	0.00018247	0.00116328	0.000924903	0.000889785	0.00430129	0.00274611	0.0112442	0.000127465	0.000617775	0.00104539	0.00023096	0.00267816	0.000525137	0.000143551	0.000188887	0.0116765	0.000188029	0.000893797	0.00111495	0.000128631	0.00193244	0.00112387	0.000496226	0.00197089	0.00330745	0.00546068	0.00106681	4.13172e-05	0.00164633	0.00148146	0.00437699	0.000151946	0.00721512	0.00350857	0.00121655	0.000978484	3.58412e-05	0.0044321	0.00243614	0.00139134	0.00439738	0.0102347	0.00526231	0.000503232	0.0186278	4.4604e-05	0.00113628	0.00159247	0.00291114	4.03301e-05	0.000619128	9.18942e-06	0.00162536	0.00104491	0.00312191	0.000140396	0.000150557	0.00020817	0.00386843	0.00427727	0.00757638	0.000547636	0.0003591	0.000445763	0.000225829	0.0886183	0.383511	0.0405235	0.00676626	0.423029	0.0575523	0.341721	0.20012	0.199609	0.258551	0.3304692
